PlayerID,Player,Team,G,GS,QS,CG,SHO,IP,W,L,H,HR,ER,BB,K,HLD,SV,BS,ERA,WHIP,K/9,BB/9,K/BB,HR/9
16501,Brooks Kriske,ATH,0,0,0,0,0,1,0,0,0.92,0,0.54,0.5,1.05,0,0,0,4.83,1.42,9.44,4.54,2.08,0.00
17214,Zac Kristofak,FA,0,0,0,0,0,1,0,0,1.05,0,0.56,0.46,0.77,0,0,0,4.99,1.51,6.93,4.16,1.67,0.00
19334,Austin Krob,SD,0,0,0,0,0,1,0,0,1.17,0,0.71,0.67,0.77,0,0,0,6.35,1.84,6.89,6.00,1.15,0.00
12990,Matt Krook,ATH,0,0,0,0,0,1,0,0,0.88,0,0.51,0.64,1,0,0,0,4.57,1.52,8.97,5.78,1.55,0.00
17338,Ben Kudrna,KC,0,0,0,0,0,1,0,0,1.2,0,0.79,0.7,0.76,0,0,0,7.12,1.90,6.88,6.27,1.10,0.00
18951,Cade Kuehler,ATL,0,0,0,0,0,1,0,0,1.04,0,0.6,0.61,0.8,0,0,0,5.40,1.66,7.20,5.53,1.30,0.00
14172,Chad Kuhl,FA,0,0,0,0,0,1,0,0,1.11,0,0.69,0.59,0.81,0,0,0,6.17,1.69,7.31,5.29,1.38,0.00
18367,Travis Kuhn,TOR,0,0,0,0,0,1,0,0,1.06,0,0.61,0.62,0.82,0,0,0,5.45,1.67,7.37,5.55,1.33,0.00
16431,Joel Kuhnel,ATH,0,0,0,0,0,1,0,0,1.05,0,0.52,0.33,0.84,0,0,0,4.70,1.38,7.60,2.96,2.57,0.00
18361,Joe La Sorsa,PIT,9,0,0,0,0,9,0,1,8,1,4,3,7,0,0,0,4.00,1.22,7.00,3.00,2.33,1.00
14910,A.J. Labas,MIN,0,0,0,0,0,1,0,0,1.21,0,0.84,0.53,0.74,0,0,0,7.59,1.74,6.70,4.76,1.41,0.00
19238,Mathias LaCombe,CWS,0,0,0,0,0,1,0,0,1,0,0.68,0.8,0.9,0,0,0,6.08,1.80,8.10,7.20,1.12,0.00
19118,Carlos Lagrange,NYY,0,0,0,0,0,1,0,0,0.95,0,0.79,0.94,1.01,0,0,0,7.10,1.89,9.08,8.45,1.07,0.00
19104,Dane Lais,SD,0,0,0,0,0,1,0,0,0.98,0,0.55,0.45,0.88,0,0,0,4.95,1.43,7.88,4.05,1.94,0.00
14175,Travis Lakins,FA,0,0,0,0,0,1,0,0,1.07,0,0.68,0.42,0.95,0,0,0,6.12,1.49,8.55,3.78,2.26,0.00
19117,Henry Lalane,NYY,0,0,0,0,0,1,0,0,0.98,0,0.63,0.57,0.93,0,0,0,5.63,1.55,8.33,5.17,1.61,0.00
19982,Ryan Lambert,NYM,0,0,0,0,0,1,0,0,0.86,0,0.38,0.6,1.09,0,0,0,3.40,1.46,9.79,5.44,1.80,0.00
13852,Peter Lambert,HOU,0,0,0,0,0,1,0,0,1.07,0,0.62,0.47,0.88,0,0,0,5.59,1.54,7.94,4.24,1.87,0.00
15572,Jimmy Lambert,FA,0,0,0,0,0,1,0,0,1.03,0,0.57,0.47,0.95,0,0,0,5.15,1.50,8.53,4.27,2.00,0.00
14202,Dinelson Lamet,FA,0,0,0,0,0,1,0,0,1.03,0,0.6,0.54,0.9,0,0,0,5.37,1.57,8.12,4.87,1.67,0.00
14951,Joey Lancellotti,FA,0,0,0,0,0,1,0,0,1.14,0,0.69,0.68,0.88,0,0,0,6.21,1.81,7.96,6.08,1.31,0.00
14794,Alex Lange,KC,48,0,0,0,0,46,2,2,42,5,18,20,40,4,1,2,3.52,1.35,7.83,3.91,2.00,0.98
16766,Justin Lange,FA,0,0,0,0,0,1,0,0,1,0,0.76,0.81,0.96,0,0,0,6.83,1.81,8.68,7.26,1.19,0.00
19694,L.P. Langevin,KC,0,0,0,0,0,1,0,0,0.95,0,0.68,0.79,0.98,0,0,0,6.08,1.74,8.78,7.09,1.24,0.00
20748,Miles Langhorne,MIL,0,0,0,0,0,1,0,0,1.03,0,0.71,0.73,0.89,0,0,0,6.41,1.75,7.99,6.53,1.22,0.00
17449,Cale Lansville,SF,0,0,0,0,0,1,0,0,1.29,0,0.78,0.55,0.8,0,0,0,7.06,1.84,7.24,4.95,1.46,0.00
20026,Sauryn Lao,FA,40,0,0,0,0,40,0,0,36,5,18,13,33,0,0,0,4.05,1.23,7.43,2.93,2.54,1.13
19151,Jhancarlos Lara,ATL,0,0,0,0,0,1,0,0,0.98,0,0.87,1.01,1.03,0,0,0,7.82,1.99,9.27,9.09,1.02,0.00
16333,Andry Lara,WSH,30,0,0,0,0,33,0,0,33,4,17,13,27,0,0,0,4.64,1.39,7.36,3.55,2.08,1.09
15234,Janser Lara,FA,0,0,0,0,0,1,0,0,0.95,0,0.52,0.4,0.95,0,0,0,4.72,1.35,8.55,3.60,2.37,0.00
19840,Cesar Lares,MIN,0,0,0,0,0,1,0,0,1.58,0,1.37,0.64,0.73,0,0,0,12.29,2.22,6.59,5.80,1.13,0.00
15628,Denny Larrondo,ARI,0,0,0,0,0,1,0,0,1.18,0,0.95,1.15,0.78,0,0,0,8.54,2.32,7.03,10.31,0.68,0.00
17599,Kyle Larsen,PIT,0,0,0,0,0,1,0,0,1.1,0,0.74,0.81,0.88,0,0,0,6.62,1.91,7.95,7.29,1.09,0.00
14315,Adam Laskey,COL,0,0,0,0,0,1,0,0,1.13,0,0.6,0.51,0.75,0,0,0,5.44,1.64,6.78,4.62,1.47,0.00
17100,Jacob Latz,TEX,36,16,3,0,0,112,1,1,84,11,39,48,95,0,0,1,3.13,1.18,7.63,3.86,1.98,0.88
14263,Eric Lauer,TOR,41,4,4,0,0,62,5,4,59,12,30,21,58,0,0,0,4.35,1.29,8.42,3.05,2.76,1.74
19254,Nate Lavender,NYM,0,0,0,0,0,1,0,0,0.91,0,0.46,0.59,1.08,0,0,0,4.11,1.50,9.69,5.28,1.83,0.00
13283,Derek Law,ARI,25,0,0,0,0,25,1,1,22,2,9,9,21,0,0,1,3.24,1.24,7.56,3.24,2.33,0.72
18296,Cody Laweryson,MIN,39,0,0,0,0,43,2,3,35,5,17,14,35,0,0,0,3.56,1.14,7.33,2.93,2.50,1.05
14590,Casey Lawrence,SEA,0,0,0,0,0,1,0,0,1.21,0,0.71,0.32,0.63,0,0,0,6.35,1.53,5.67,2.92,1.94,0.00
15785,Justin Lawrence,PIT,58,0,0,0,0,59,3,3,49,6,24,25,55,7,2,3,3.66,1.25,8.39,3.81,2.20,0.92
14317,Reggie Lawson,FA,0,0,0,0,0,1,0,0,1.05,0,0.86,1.01,0.83,0,0,0,7.71,2.07,7.51,9.10,0.83,0.00
16027,Max Lazar,PHI,36,0,0,0,0,38,1,1,34,5,17,12,29,2,0,1,4.03,1.21,6.87,2.84,2.42,1.18
20549,Hudson Leach,HOU,0,0,0,0,0,1,0,0,0.97,0,0.61,0.62,0.99,0,0,0,5.53,1.59,8.94,5.59,1.60,0.00
18354,Kyle Leahy,STL,40,18,0,0,0,120,1,2,121,18,74,72,101,0,0,5,5.55,1.61,7.58,5.40,1.40,1.35
20004,Erick Leal,FA,0,0,0,0,0,1,0,0,1.04,0,0.85,0.63,0.86,0,0,0,7.63,1.66,7.78,5.63,1.38,0.00
18715,Jordan Leasure,CWS,64,0,0,0,0,62,3,5,52,10,27,27,67,23,7,5,3.92,1.27,9.73,3.92,2.48,1.45
16814,Jackson Leath,FA,0,0,0,0,0,1,0,0,0.94,0,0.56,0.58,0.83,0,0,0,5.07,1.52,7.43,5.24,1.42,0.00
14106,Jose Leclerc,FA,46,0,0,0,0,46,3,3,42,7,21,19,43,0,0,6,4.11,1.33,8.41,3.72,2.26,1.37
15964,Dylan Lee,ATL,65,0,0,0,0,64,3,2,54,9,24,19,64,17,4,3,3.38,1.14,9.00,2.67,3.37,1.27
17919,Chase Lee,TOR,21,0,0,0,0,22,1,1,19,4,10,7,19,0,0,1,4.09,1.18,7.77,2.86,2.71,1.64
17644,Evan Lee,FA,0,0,0,0,0,1,0,0,1,0,0.7,0.72,0.92,0,0,0,6.30,1.72,8.25,6.45,1.28,0.00
16939,Ben Leeper,FA,0,0,0,0,0,1,0,0,0.92,0,0.47,0.42,0.95,0,0,0,4.28,1.34,8.56,3.74,2.29,0.00
14938,Jack Leftwich,CLE,0,0,0,0,0,1,0,0,0.99,0,0.6,0.51,0.85,0,0,0,5.41,1.50,7.69,4.55,1.69,0.00
18272,Casey Legumina,SEA,45,0,0,0,0,45,3,3,43,7,23,17,39,0,0,0,4.60,1.33,7.80,3.40,2.29,1.40
15374,Brandon Leibrandt,CIN,0,0,0,0,0,1,0,0,1.07,0,0.58,0.38,0.8,0,0,0,5.22,1.44,7.16,3.40,2.11,0.00
16067,Jack Leiter,TEX,29,29,7,0,0,161,9,11,139,24,78,62,150,0,0,0,4.36,1.25,8.39,3.47,2.42,1.34
14744,Mark Leiter,ATH,58,0,0,0,0,53,5,6,55,6,25,21,60,15,9,4,4.25,1.43,10.19,3.57,2.86,1.02
20738,Pedro Lemos,FA,0,0,0,0,0,1,0,0,1.19,0,0.77,0.75,0.79,0,0,0,6.97,1.94,7.08,6.77,1.05,0.00
13138,Dominic Leone,FA,0,0,0,0,0,1,0,0,0.97,0,0.5,0.43,0.98,0,0,0,4.52,1.41,8.86,3.90,2.27,0.00
20453,Carlos Lequerica,DET,0,0,0,0,0,1,0,0,0.99,0,0.54,0.57,0.75,0,0,0,4.87,1.56,6.76,5.14,1.32,0.00
17935,Dylan Lesko,TB,0,0,0,0,0,1,0,0,1.02,0,0.84,0.9,0.93,0,0,0,7.59,1.92,8.33,8.10,1.03,0.00
18862,Bishop Letson,MIL,0,0,0,0,0,1,0,0,0.96,0,0.51,0.55,0.82,0,0,0,4.60,1.51,7.39,4.97,1.49,0.00
16388,Adam Leverett,SEA,0,0,0,0,0,1,0,0,1.11,0,0.67,0.49,0.65,0,0,0,6.00,1.60,5.83,4.37,1.33,0.00
18789,Cory Lewis,MIN,0,0,0,0,0,1,0,0,1.07,0,0.67,0.79,0.92,0,0,0,6.07,1.86,8.31,7.11,1.17,0.00
15399,Matthew Liberatore,STL,27,27,8,0,0,146,5,8,148,17,73,46,118,0,0,0,4.50,1.33,7.27,2.84,2.57,1.05
16129,Michael Limoncelli,FA,0,0,0,0,0,1,0,0,0.9,0,0.95,1.95,0.8,0,0,0,8.55,2.85,7.20,17.55,0.41,0.00
18810,Sheng-En Lin,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00
19866,Chen-Wei Lin,STL,0,0,0,0,0,1,0,0,0.99,0,0.66,0.67,0.9,0,0,0,5.91,1.66,8.11,6.06,1.34,0.00
18232,Yu-Min Lin,ARI,0,0,0,0,0,1,0,0,1.21,0,0.78,0.65,0.79,0,0,0,7.04,1.86,7.11,5.86,1.21,0.00
20117,Wei-En Lin,ATH,0,0,0,0,0,1,0,0,1.03,0,0.67,0.44,0.95,0,0,0,6.02,1.47,8.57,3.92,2.19,0.00
20083,Sean Paul Linan,WSH,0,0,0,0,0,1,0,0,1.09,0,0.68,0.59,0.93,0,0,0,6.11,1.68,8.34,5.33,1.57,0.00
18708,Jeff Lindgren,MIA,0,0,0,0,0,1,0,0,1.11,0,0.78,0.68,0.7,0,0,0,7.03,1.79,6.29,6.12,1.03,0.00
18876,Andrew Lindsey,TB,0,0,0,0,0,1,0,0,1.14,0,0.66,0.48,0.9,0,0,0,5.93,1.61,8.08,4.29,1.88,0.00
19947,Matthew Linskey,HOU,0,0,0,0,0,1,0,0,0.91,0,0.52,0.56,0.96,0,0,0,4.72,1.47,8.66,5.06,1.71,0.00
14609,Jesus Liranzo,MIL,0,0,0,0,0,1,0,0,0.99,0,0.57,0.5,0.95,0,0,0,5.09,1.49,8.52,4.51,1.89,0.00
14992,Zack Littell,WSH,30,26,12,0,0,152,8,8,151,25,64,26,121,0,0,0,3.78,1.16,7.16,1.54,4.65,1.48
14796,Brendon Little,TOR,55,0,0,0,0,53,3,3,43,5,21,25,52,18,2,3,3.57,1.28,8.83,4.25,2.08,0.85
16207,Jack Little,DET,0,0,0,0,0,1,0,0,1.01,0,0.59,0.45,0.85,0,0,0,5.32,1.46,7.64,4.06,1.88,0.00
16841,Luke Little,CHC,22,0,0,0,0,22,1,1,18,2,9,10,20,0,0,0,3.68,1.27,8.18,4.09,2.00,0.82
16486,Chih-Jung Liu,BOS,0,0,0,0,0,1,0,0,1.14,0,0.77,0.65,0.95,0,0,0,6.92,1.80,8.52,5.86,1.45,0.00
13215,Ben Lively,CLE,0,0,0,0,0,1,0,0,0.95,0,0.48,0.34,0.77,0,0,0,4.29,1.29,6.91,3.06,2.26,0.00
16784,Victor Lizarraga,SD,0,0,0,0,0,1,0,0,1.14,0,0.81,0.73,0.75,0,0,0,7.30,1.87,6.73,6.57,1.02,0.00
14707,Mauricio Llovera,SEA,0,0,0,0,0,1,0,0,0.97,0,0.52,0.39,0.93,0,0,0,4.65,1.36,8.40,3.53,2.38,0.00
15256,Jonathan Loaisiga,ARI,52,0,0,0,0,53,2,2,49,7,22,17,43,0,0,8,3.74,1.25,7.30,2.89,2.53,1.19
19743,Ryan Lobus,TEX,0,0,0,0,0,1,0,0,0.98,0,0.62,0.51,0.97,0,0,0,5.62,1.49,8.76,4.56,1.92,0.00
19774,Lael Lockhart,DET,0,0,0,0,0,1,0,0,1,0,0.63,0.62,0.89,0,0,0,5.63,1.62,8.03,5.56,1.44,0.00
16378,Nick Lockhart,FA,0,0,0,0,0,1,0,0,1.03,0,0.57,0.46,0.87,0,0,0,5.16,1.48,7.83,4.10,1.91,0.00
14305,Nick Lodolo,CIN,30,30,12,1,0,170,10,8,161,29,76,44,173,0,0,0,4.02,1.21,9.16,2.33,3.93,1.54
17108,Conner Loeprich,FA,0,0,0,0,0,1,0,0,1.06,0,0.64,0.47,0.9,0,0,0,5.77,1.52,8.07,4.19,1.93,0.00
16914,Carter Loewen,SD,0,0,0,0,0,1,0,0,0.92,0,0.54,0.54,0.9,0,0,0,4.87,1.46,8.12,4.87,1.67,0.00
17296,Zach Logue,FA,0,0,0,0,0,1,0,0,1.12,0,0.63,0.44,0.84,0,0,0,5.69,1.56,7.52,4.00,1.88,0.00
18574,Ryan Long,BAL,0,0,0,0,0,1,0,0,1.12,0,0.7,0.54,0.7,0,0,0,6.26,1.66,6.26,4.87,1.29,0.00
17122,Sam Long,FA,0,0,0,0,0,1,0,0,1.03,0,0.56,0.47,0.91,0,0,0,5.02,1.51,8.21,4.27,1.92,0.00
14917,Seth Lonsway,SF,0,0,0,0,0,1,0,0,1.2,0,0.68,0.75,0.69,0,0,0,6.13,1.95,6.21,6.78,0.92,0.00
15116,Pablo Lopez,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00
13612,Reynaldo Lopez,ATL,27,27,4,0,0,149,10,8,157,20,62,55,116,0,0,0,3.74,1.42,7.01,3.32,2.11,1.21
12200,Jorge Lopez,FA,34,0,0,0,0,34,1,1,31,4,17,11,28,0,1,2,4.50,1.24,7.41,2.91,2.55,1.06
17639,Jacob Lopez,ATH,24,23,9,0,0,127,8,7,106,17,58,49,111,0,0,0,4.11,1.22,7.87,3.47,2.27,1.20
18794,Leandro Lopez,TEX,0,0,0,0,0,1,0,0,0.96,0,0.56,0.78,0.88,0,0,0,5.02,1.74,7.95,7.01,1.13,0.00
19388,Nestor Lorant,CIN,0,0,0,0,0,1,0,0,1.25,0,0.83,0.67,0.76,0,0,0,7.48,1.92,6.88,6.02,1.14,0.00
19496,Brad Lord,WSH,36,22,13,0,0,133,5,10,128,17,64,44,110,0,0,0,4.33,1.29,7.44,2.98,2.50,1.15
18953,Kiefer Lord,BAL,0,0,0,0,0,1,0,0,0.93,0,0.51,0.55,0.95,0,0,0,4.55,1.48,8.58,4.91,1.75,0.00
20742,David Lorduy,FA,0,0,0,0,0,1,0,0,1.07,0,0.68,0.57,0.74,0,0,0,6.12,1.63,6.69,5.09,1.32,0.00
11605,Michael Lorenzen,COL,23,23,9,0,0,145,6,13,159,26,79,56,112,0,0,0,4.90,1.48,6.95,3.48,2.00,1.61
18355,Ryan Loutos,SEA,17,0,0,0,0,17,1,1,15,2,8,6,13,0,0,0,4.24,1.24,6.88,3.18,2.17,1.06
17426,Austin Love,STL,0,0,0,0,0,1,0,0,0.96,0,0.63,0.66,0.88,0,0,0,5.64,1.62,7.88,5.94,1.33,0.00
15364,Richard Lovelady,NYM,47,0,0,0,0,47,1,2,40,6,23,17,39,0,0,2,4.40,1.21,7.47,3.26,2.29,1.15
18854,Rhett Lowder,CIN,24,15,4,0,0,107,3,3,89,9,36,41,85,0,0,0,3.03,1.21,7.15,3.45,2.07,0.76
18742,Isaiah Lowe,SD,0,0,0,0,0,1,0,0,1.28,0,0.81,0.77,0.72,0,0,0,7.33,2.05,6.45,6.97,0.93,0.00
16505,Easton Lucas,FA,0,0,0,0,0,1,0,0,0.98,0,0.54,0.46,0.92,0,0,0,4.85,1.44,8.28,4.14,2.00,0.00
14378,Joey Lucchesi,SF,43,0,0,0,0,43,2,2,37,5,19,17,34,0,0,0,3.98,1.26,7.12,3.56,2.00,1.05
12360,Lucas Luetge,FA,0,0,0,0,0,1,0,0,1.04,0,0.53,0.4,0.98,0,0,0,4.79,1.44,8.78,3.59,2.45,0.00
14095,Seth Lugo,KC,26,26,15,0,0,156,9,8,141,22,62,47,138,0,0,0,3.58,1.21,7.96,2.71,2.94,1.27
16382,Connor Lunn,TB,0,0,0,0,0,1,0,0,1.3,0,0.78,0.4,0.74,0,0,0,7.02,1.70,6.67,3.63,1.84,0.00
14304,Jesus Luzardo,PHI,28,28,14,0,0,172,12,9,148,19,70,54,185,0,0,0,3.66,1.17,9.68,2.83,3.43,0.99
10528,Jordan Lyles,FA,0,0,0,0,0,1,0,0,1.02,0,0.6,0.3,0.77,0,0,0,5.44,1.32,6.90,2.72,2.54,0.00
15477,Daniel Lynch IV,KC,54,0,0,0,0,58,4,2,49,7,23,20,45,7,1,2,3.57,1.19,6.98,3.10,2.25,1.09
10504,Lance Lynn,FA,0,0,0,0,0,1,0,0,1.01,0,0.54,0.35,1,0,0,0,4.86,1.36,8.96,3.13,2.86,0.00
20563,Isaac Lyon,WSH,0,0,0,0,0,1,0,0,1.2,0,0.8,0.4,0.93,0,0,0,7.20,1.60,8.33,3.60,2.31,0.00
16767,Tommy Mace,CLE,0,0,0,0,0,1,0,0,1.02,0,0.68,0.73,0.63,0,0,0,6.10,1.75,5.63,6.58,0.85,0.00
14353,Travis MacGregor,NYY,0,0,0,0,0,1,0,0,1.09,0,0.65,0.61,0.85,0,0,0,5.86,1.71,7.63,5.53,1.38,0.00
19350,Josh Maciejewski,MIL,0,0,0,0,0,1,0,0,1.09,0,0.66,0.49,0.87,0,0,0,5.98,1.57,7.83,4.37,1.79,0.00
17203,Adam Macko,TOR,0,0,0,0,0,1,0,0,1.06,0,0.74,0.61,0.89,0,0,0,6.69,1.67,7.99,5.46,1.46,0.00
16867,Dylan MacLean,TEX,0,0,0,0,0,1,0,0,1.02,0,0.65,0.48,0.67,0,0,0,5.88,1.50,6.01,4.31,1.39,0.00
17371,Christian MacLeod,MIN,0,0,0,0,0,1,0,0,1.06,0,0.62,0.67,0.86,0,0,0,5.53,1.73,7.72,6.05,1.28,0.00
17305,Ty Madden,DET,16,3,0,0,0,26,1,1,23,3,11,9,21,0,0,0,3.81,1.23,7.27,3.12,2.33,1.04
18005,Jake Madden,COL,0,0,0,0,0,1,0,0,1.12,0,0.73,0.71,0.8,0,0,0,6.54,1.83,7.23,6.41,1.13,0.00
16002,Ben Madison,SF,0,0,0,0,0,1,0,0,0.85,0,0.68,0.9,1.05,0,0,0,6.08,1.75,9.45,8.10,1.17,0.00
12051,Kenta Maeda,FA,0,0,0,0,0,1,0,0,1.02,0,0.64,0.4,0.87,0,0,0,5.80,1.42,7.87,3.62,2.17,0.00
20559,Andrew Magno,BAL,0,0,0,0,0,1,0,0,0.93,0,0.51,0.69,0.93,0,0,0,4.56,1.62,8.36,6.19,1.35,0.00
14058,Tyler Mahle,SF,23,23,7,0,0,129,4,6,113,15,51,41,107,0,0,0,3.56,1.19,7.47,2.86,2.61,1.05
18963,Jack Mahoney,COL,0,0,0,0,0,1,0,0,1.33,0,0.85,0.56,0.68,0,0,0,7.64,1.89,6.15,5.07,1.21,0.00
18752,Adam Maier,ATL,0,0,0,0,0,1,0,0,1.19,0,0.89,0.65,0.67,0,0,0,7.98,1.84,6.06,5.84,1.04,0.00
20099,Alex Makarewich,LAD,0,0,0,0,0,1,0,0,0.95,0,0.76,1.19,1.05,0,0,0,6.86,2.14,9.45,10.69,0.88,0.00
19860,Gerelmi Maldonado,SF,0,0,0,0,0,1,0,0,1.14,0,0.88,1.34,0.83,0,0,0,7.90,2.48,7.43,12.09,0.62,0.00
18544,Anthony Maldonado,HOU,0,0,0,0,0,1,0,0,0.98,0,0.6,0.53,1,0,0,0,5.44,1.51,8.99,4.81,1.87,0.00
17499,Nick Maldonado,FA,0,0,0,0,0,1,0,0,1.03,0,0.63,0.43,0.9,0,0,0,5.63,1.45,8.10,3.83,2.12,0.00
20749,Joshua Mallitz,FA,0,0,0,0,0,1,0,0,1.03,0,0.58,0.4,0.87,0,0,0,5.26,1.43,7.79,3.60,2.16,0.00
16055,Brennan Malone,FA,0,0,0,0,0,1,0,0,1.13,0,0.72,0.9,0.79,0,0,0,6.49,2.03,7.09,8.11,0.87,0.00
12948,Sean Manaea,NYM,26,26,7,0,0,139,7,7,124,22,71,39,156,0,0,0,4.60,1.17,10.10,2.53,4.00,1.42
19914,Joey Mancini,HOU,0,0,0,0,0,1,0,0,1.17,0,0.73,0.57,0.68,0,0,0,6.54,1.74,6.14,5.14,1.19,0.00
19916,Mark Manfredi,MIL,0,0,0,0,0,1,0,0,0.88,0,0.64,0.99,0.94,0,0,0,5.72,1.86,8.45,8.87,0.95,0.00
14249,Matt Manning,FA,0,0,0,0,0,1,0,0,0.97,0,0.62,0.58,0.85,0,0,0,5.56,1.55,7.61,5.22,1.46,0.00
16822,Timmy Manning,SF,0,0,0,0,0,1,0,0,0.96,0,0.51,0.5,0.9,0,0,0,4.61,1.46,8.10,4.50,1.80,0.00
16047,Alek Manoah,LAA,18,18,5,0,0,98,3,5,84,16,47,41,90,0,0,0,4.32,1.28,8.27,3.77,2.20,1.47
14542,Joe Mantiply,TOR,0,0,0,0,0,1,0,0,1.04,0,0.53,0.33,0.93,0,0,0,4.75,1.37,8.33,2.96,2.81,0.00
17375,Landon Marceaux,KC,0,0,0,0,0,1,0,0,1.17,0,0.7,0.44,0.83,0,0,0,6.32,1.61,7.45,3.96,1.88,0.00
18730,Jorge Marcheco,ATH,0,0,0,0,0,1,0,0,1.13,0,0.76,0.47,0.74,0,0,0,6.86,1.60,6.69,4.23,1.58,0.00
15903,Nick Margevicius,SF,0,0,0,0,0,1,0,0,1.32,0,0.73,0.35,0.74,0,0,0,6.53,1.67,6.65,3.14,2.12,0.00
17705,Ron Marinaccio,SD,39,0,0,0,0,41,2,1,33,5,17,15,37,2,0,1,3.73,1.17,8.12,3.29,2.47,1.10
13224,Michael Mariot,SEA,0,0,0,0,0,1,0,0,1.31,0,0.84,0.44,0.66,0,0,0,7.54,1.75,5.96,3.97,1.50,0.00
17485,Jordan Marks,DET,0,0,0,0,0,1,0,0,1.01,0,0.59,0.49,0.8,0,0,0,5.29,1.51,7.20,4.45,1.62,0.00
18987,Landen Maroudis,TOR,0,0,0,0,0,1,0,0,0.99,0,0.92,1.12,0.74,0,0,0,8.31,2.11,6.64,10.11,0.66,0.00
14109,German Marquez,SD,25,25,5,0,0,134,4,7,141,23,78,59,102,0,0,0,5.24,1.49,6.85,3.96,1.73,1.54
20490,Ramon Marquez,PHI,0,0,0,0,0,1,0,0,1.29,0,0.96,0.64,0.85,0,0,0,8.66,1.93,7.65,5.74,1.33,0.00
20110,Chandler Marsh,BAL,0,0,0,0,0,1,0,0,0.84,0,0.47,0.49,0.94,0,0,0,4.20,1.33,8.50,4.40,1.93,0.00
16137,Alec Marsh,KC,0,0,0,0,0,1,0,0,1.03,0,0.62,0.46,0.99,0,0,0,5.60,1.49,8.89,4.17,2.13,0.00
19906,Shane Marshall,FA,0,0,0,0,0,1,0,0,0.98,0,0.52,1.05,0.75,0,0,0,4.72,2.03,6.75,9.45,0.71,0.00
19842,Sabier Marte,NYY,0,0,0,0,0,1,0,0,1.25,0,0.82,0.86,0.53,0,0,0,7.34,2.10,4.78,7.71,0.62,0.00
17273,Jose Marte,NYM,0,0,0,0,0,1,0,0,0.93,0,0.5,0.48,0.95,0,0,0,4.50,1.42,8.55,4.35,1.97,0.00
17087,Yunior Marte,CIN,0,0,0,0,0,1,0,0,1.08,0,0.59,0.49,0.92,0,0,0,5.31,1.57,8.31,4.43,1.88,0.00
20416,Yunior Marte,SF,0,0,0,0,0,1,0,0,1.21,0,0.79,0.56,0.72,0,0,0,7.13,1.77,6.51,5.08,1.28,0.00
20194,Colby Martin,MIA,0,0,0,0,0,1,0,0,0.88,0,0.49,0.59,0.96,0,0,0,4.37,1.47,8.61,5.27,1.63,0.00
20554,Riley Martin,CHC,0,0,0,0,0,1,0,0,0.88,0,0.55,0.84,1.11,0,0,0,4.97,1.71,9.95,7.52,1.32,0.00
20550,Logan Martin,SF,0,0,0,0,0,1,0,0,1.05,0,0.65,0.6,0.72,0,0,0,5.84,1.65,6.47,5.39,1.20,0.00
14871,Corbin Martin,CHC,0,0,0,0,0,1,0,0,1.11,0,0.67,0.61,0.92,0,0,0,6.00,1.71,8.32,5.45,1.52,0.00
13275,Chris Martin,TEX,52,0,0,0,0,52,3,4,48,6,20,13,48,15,13,3,3.46,1.17,8.31,2.25,3.69,1.04
17886,Davis Martin,CWS,26,26,9,0,0,148,5,11,144,18,68,58,121,0,0,0,4.14,1.36,7.36,3.53,2.09,1.09
18122,Trevor Martin,TB,0,0,0,0,0,1,0,0,1.09,0,0.66,0.53,0.85,0,0,0,5.91,1.62,7.67,4.81,1.60,0.00
19020,Payton Martin,LAD,0,0,0,0,0,1,0,0,1.2,0,0.73,0.6,0.74,0,0,0,6.53,1.80,6.62,5.38,1.23,0.00
19281,Daniel Martinez,FA,0,0,0,0,0,1,0,0,1.07,0,0.69,0.55,0.84,0,0,0,6.18,1.62,7.52,4.95,1.52,0.00
19931,Robinson Martinez,BAL,0,0,0,0,0,1,0,0,0.96,0,0.6,0.69,0.94,0,0,0,5.40,1.65,8.44,6.19,1.36,0.00
18163,Maximo Martinez,CWS,0,0,0,0,0,1,0,0,1.25,0,1.08,0.95,0.87,0,0,0,9.70,2.20,7.80,8.56,0.91,0.00
18345,Jeter Martinez,PIT,0,0,0,0,0,1,0,0,1.27,0,1.13,1.14,0.79,0,0,0,10.15,2.41,7.07,10.27,0.69,0.00
17665,Seth Martinez,BOS,0,0,0,0,0,1,0,0,0.93,0,0.47,0.44,0.91,0,0,0,4.28,1.37,8.23,3.96,2.08,0.00
17635,Adrian Martinez,FA,0,0,0,0,0,1,0,0,1.25,0,0.82,0.49,0.84,0,0,0,7.40,1.74,7.59,4.40,1.72,0.00
12932,Nick Martinez,TB,23,20,17,1,0,130,7,7,130,17,63,37,101,0,0,0,4.36,1.28,6.99,2.56,2.73,1.18
14424,Rodolfo Martinez,FA,0,0,0,0,0,1,0,0,1.04,0,0.59,0.69,0.94,0,0,0,5.29,1.73,8.44,6.19,1.36,0.00
16573,Justin Martinez,ARI,27,0,0,0,0,27,1,2,22,3,13,13,27,4,4,2,4.33,1.30,9.00,4.33,2.08,1.00
